"","atmnevek","cimek","lon","lat"
"5242","Dunakanyar Tksz. - ATM","Móricz Zsigmond út 128/a, 2016 Leányfalu",NA,NA
"5243","Dunakanyar Tksz. - Fiók","Móricz Zsigmond u. 126, 2016 Leányfalu",NA,NA
"5244","K&H Bank Zrt. - ATM","Váci út 76., 1133 Budapest",NA,NA
"5245","K&H Bank Zrt. - Fiók","Váci út 76, 1133 Budapest",NA,NA
"5246","OTP Bank Nyrt. - ATM","Astoria metróállomás 0, 1053 Budapest",NA,NA
"5247","OTP Bank Nyrt. - ATM","Móricz Zsigmond utca 126, 2016 Leányfalu",NA,NA
"5248","OTP Bank Nyrt. - ATM","Rákóczi utca 2, 6344 Hajós",NA,NA
"5249","OTP Bank Nyrt. - ATM","Váci út 23-27, 1134 Budapest",NA,NA
"5250","Euronet Banktechikai Kft. - ATM","Jokai tér 9, 1061 Budapest",NA,NA
"5251","Euronet Banktechikai Kft. - ATM","Kazinczy utca 52/c, 1075 Budapest",NA,NA
"5252","Euronet Banktechikai Kft. - ATM","Teréz körút 28, 1066 Budapest",NA,NA
"5253","Euronet Banktechikai Kft. - ATM","Jókai utca 4, 1066 Budapest",NA,NA
"5254","OTP Bank Nyrt. - Fiók","Károly körút 1, 1075 Budapest",NA,NA
"5255","Euronet Banktechikai Kft. - ATM","Rumbach S. utca 3/b, 1075 Budapest",NA,NA
"5256","Euronet Banktechikai Kft. - ATM","Jókai utca 1, 1066 Budapest",NA,NA
"5257","Euronet Banktechikai Kft. - ATM","Paulay Ede utca 47, 1061 Budapest",NA,NA
"5258","Erste Bank Hungary Zrt. - ATM","Egry József utca 2., 1111 Budapest",NA,NA
"5259","OTP Bank Nyrt. - ATM","Lupaszigeti út 2, 2011 Budakalász",NA,NA
"5260","OTP Bank Nyrt. - ATM","Lupaszigeti út 2, 2011 Budakalász",NA,NA
"5261","Euronet Banktechikai Kft. - ATM","Mozsar utca 16, 1066 Budapest",NA,NA
"5262","Euronet Banktechikai Kft. - ATM","Kecskemeti utca 2, 1053 Budapest",NA,NA
"5263","OTP Bank Nyrt. - Fiók","Váci út 23-27, 1134 Budapest",NA,NA
"5264","Euronet Banktechikai Kft. - ATM","Karoly körút 3/a, 1075 Budapest",NA,NA
"5265","Euronet Banktechikai Kft. - ATM","Karoly körút 3/a, 1075 Budapest",NA,NA
"5266","Euronet Banktechikai Kft. - ATM","Terez körút 32, 1066 Budapest",NA,NA
"5267","Euronet Banktechikai Kft. - ATM","Andrassy utca 30, 1061 Budapest",NA,NA
"5268","Euronet Banktechikai Kft. - ATM","Kossuth Lajos utca 19-21, 1053 Budapest",NA,NA
"5269","Euronet Banktechikai Kft. - ATM","Wesselényi utca 2, 1075 Budapest",NA,NA
"5270","CIB Bank Zrt. - ATM","Károly körút 3/b., 1075 Budapest",NA,NA
"5271","CIB Bank Zrt. - Fiók","Károly körút 3/b., 1075 Budapest",NA,NA
"5272","Euronet Banktechikai Kft. - ATM","Karoly körút 4, 1052 Budapest",NA,NA
"5273","Euronet Banktechikai Kft. - ATM","Teréz körút 34, 1061 Budapest",NA,NA
"5274","Euronet Banktechikai Kft. - ATM","Vamhaz körút 2, 1056 Budapest",NA,NA
"5275","Magyar Posta Zrt. - Fiók","Móricz Zsigmond út 157., 2016 Leányfalu",NA,NA
"5276","Euronet Banktechikai Kft. - ATM","Vamhaz körút 1-3, 1093 Budapest",NA,NA
"5277","Euronet Banktechikai Kft. - ATM","Vamhaz körút 1-3, 1093 Budapest",NA,NA
"5278","Euronet Banktechikai Kft. - ATM","Fovam tér 11-12, 1093 Budapest",NA,NA
"5279","OTP Bank Nyrt. - ATM","Salak út 12, 1211 Budapest",NA,NA
"5280","Euronet Banktechikai Kft. - ATM","Holló utca 12, 1075 Budapest",NA,NA
"5281","Magyar Posta Zrt. - Fiók","Fő utca 19, 6348 Érsekhalma",NA,NA
"5282","Euronet Banktechikai Kft. - ATM","Király utca 30-32, 1061 Budapest",NA,NA
"5283","OTP Bank Nyrt. - ATM","Fővám tér 8, 1093 Budapest",NA,NA
"5284","Euronet Banktechikai Kft. - ATM","Rákóczi út 57, 1081 Budapest",NA,NA
"5285","Euronet Banktechikai Kft. - ATM","Dob utca 2, 1075 Budapest",NA,NA
"5286","Magyar Posta Zrt. - Fiók","Váci út 9-15., 1134 Budapest",NA,NA
"5287","OTP Bank Nyrt. - ATM","Váci út 9-15, 1135 Budapest",NA,NA
"5288","OTP Bank Nyrt. - ATM","Váci út 9-15, 1134 Budapest",NA,NA
"5289","Euronet Banktechikai Kft. - ATM","Holló utca 12, 1075 Budapest",NA,NA
"5290","Euronet Banktechikai Kft. - ATM","Teréz körút 41, 1067 Budapest",NA,NA
"5291","Euronet Banktechikai Kft. - ATM","Karoly körút 5, 1075 Budapest",NA,NA
"5292","Euronet Banktechikai Kft. - ATM","Semmelweis utca 2, 1052 Budapest",NA,NA
"5293","Euronet Banktechikai Kft. - ATM","Ó utca 37, 1066 Budapest",NA,NA
"5294","CIB Bank Zrt. - ATM","Fővám tér 9., 1093 Budapest",NA,NA
"5295","Erste Bank Hungary Zrt. - ATM","Egry József utca 20-22., 1111 Budapest",NA,NA
"5296","Euronet Banktechikai Kft. - ATM","Nagymezo utca 21, 1065 Budapest",NA,NA
"5297","Erste Bank Hungary Zrt. - ATM","Váci út 9-15., 1134 Budapest",NA,NA
"5298","OTP Bank Nyrt. - Fiók","Váci út 9-15, 1134 Budapest",NA,NA
"5299","Magyar Posta Zrt. - Fiók","Fővám tér 5., 1056 Budapest",NA,NA
"5300","CIB Bank Zrt. - ATM","Teréz körút 42-44., 1066 Budapest",NA,NA
"5301","Euronet Banktechikai Kft. - ATM","Vaci utca 84, 1051 Budapest",NA,NA
"5302","Kinizsi Bank Zrt. - Fiók","Károly krt 7., 1075 Budapest",NA,NA
"5303","OTP Bank Nyrt. - ATM","LEHEL U. utca 51, 1134 Budapest",NA,NA
"5304","Euronet Banktechikai Kft. - ATM","Kiraly utca 13, 1075 Budapest",NA,NA
"5305","Euronet Banktechikai Kft. - ATM","Kiraly utca 13, 1075 Budapest",NA,NA
"5306","Erste Bank Hungary Zrt. - ATM","Károly körút 24., 1075 Budapest",NA,NA
"5307","CIB Bank Zrt. - ATM","Váci út 1-3., 1062 Budapest",NA,NA
"5308","Euronet Banktechikai Kft. - ATM","Kiraly utca 22, 1061 Budapest",NA,NA
"5309","Euronet Banktechikai Kft. - ATM","Király utca 13, 1075 Budapest",NA,NA
"5310","Euronet Banktechikai Kft. - ATM","Király utca 13, 1075 Budapest",NA,NA
"5311","Euronet Banktechikai Kft. - ATM","Király utca 13, 1075 Budapest",NA,NA
"5312","Euronet Banktechikai Kft. - ATM","Vaci utca 81, 1056 Budapest",NA,NA
"5313","Erste Bank Hungary Zrt. - Fiók","Károly körút 24, 1052 Budapest",NA,NA
"5314","Euronet Banktechikai Kft. - ATM","Karoly körút 9, 1075 Budapest",NA,NA
"5315","OTP Bank Nyrt. - ATM","Váci út 48, 1132 Budapest",NA,NA
"5316","Magyar Posta Zrt. - Fiók","Petőfi utca 38., 6446 Rém",NA,NA
"5317","Euronet Banktechikai Kft. - ATM","Váci út 1-3, 1062 Budapest",NA,NA
"5318","Euronet Banktechikai Kft. - ATM","Vaci út 1-3, 1062 Budapest",NA,NA
"5319","Euronet Banktechikai Kft. - ATM","Nagymezo utca 38, 1065 Budapest",NA,NA
"5320","Euronet Banktechikai Kft. - ATM","Nagymezo utca 38, 1065 Budapest",NA,NA
"5321","Euronet Banktechikai Kft. - ATM","Andrassy út 20, 1061 Budapest",NA,NA
"5322","Euronet Banktechikai Kft. - ATM","Karolyi utca 11-15, 1053 Budapest",NA,NA
"5323","OTP Bank Nyrt. - ATM","Kossuth L. utca 7, 2310 Szigetszentmiklós",NA,NA
"5324","Erste Bank Hungary Zrt. - ATM","Műegyetem rakpart 3., 1111 Budapest",NA,NA
"5325","Euronet Banktechikai Kft. - ATM","Madach tér 6, 1075 Budapest",NA,NA
"5326","Euronet Banktechikai Kft. - ATM","Papnövelde utca 3, 1053 Budapest",NA,NA
"5327","FHB Bank Zrt - ATM","Dunavirág utca 2, 1138 Budapest",NA,NA
"5328","Euronet Banktechikai Kft. - ATM","Madách Imre utca 3, 1075 Budapest",NA,NA
"5329","Euronet Banktechikai Kft. - ATM","Nagymezo utca 42, 1066 Budapest",NA,NA
"5330","Sberbank Magyarország Zrt - Fiók","Váci út 36-38, 1132 Budapest",NA,NA
"5331","Sberbank Magyarország Zrt - ATM","Váci út 36-38, 1132 Budapest",NA,NA
"5332","OTP Bank Nyrt. - ATM","Műegyetem rkp. 3, 1111 Budapest",NA,NA
"5333","Euronet Banktechikai Kft. - ATM","Rumbach S. utca 19, 1075 Budapest",NA,NA
"5334","Euronet Banktechikai Kft. - ATM","Váci út 34, 1132 Budapest",NA,NA
"5335","Erste Bank Hungary Zrt. - ATM","Teréz körút 55-57., 1062 Budapest",NA,NA
"5336","Borotai Takarékszövetkezet - Fiók","Május 1. utca 17/A, 6446 Rém",NA,NA
"5337","Erste Bank Hungary Zrt. - Fiók","Duna korzó 18, 2000 Szentendre",NA,NA
"5338","Euronet Banktechikai Kft. - ATM","Ó utca 24, 1066 Budapest",NA,NA
"5339","Euronet Banktechikai Kft. - ATM","Madach tér 2, 1075 Budapest",NA,NA
"5340","Euronet Banktechikai Kft. - ATM","Kalvin tér 7, 1091 Budapest",NA,NA
"5341","Erste Bank Hungary Zrt. - ATM","Duna korzó 18., 2000 Szentendre",NA,NA
"5342","CIB Bank Zrt. - ATM","Váci út 36-38., 1132 Budapest",NA,NA
"5343","Euronet Banktechikai Kft. - ATM","Nepfurdo utca 36, 1138 Budapest",NA,NA
"5344","UniCredit Bank Zrt. - Fiók","Nagymező utca 44., 1065 Budapest",NA,NA
"5345","UniCredit Bank Zrt. - ATM","Nagymező utca 44, 1065 Budapest",NA,NA
"5346","MKB Zrt. - ATM","Andrássy út 17, 1061 Budapest",NA,NA
"5347","BUDAPEST Bank Zrt. - Fiók","Duna korzó 18., 2000 Szentendre",NA,NA
"5348","BUDAPEST Bank Zrt. - ATM","Duna korzó 18., 2000 Szentendre",NA,NA
"5349","Euronet Banktechikai Kft. - ATM","Károly körút 13-15, 1075 Budapest",NA,NA
"5350","OTP Bank Nyrt. - ATM","Irinyi J. utca 34, 1117 Budapest",NA,NA
"5351","OTP Bank Nyrt. - ATM","Párkány utca 10, 1138 Budapest",NA,NA
"5352","Euronet Banktechikai Kft. - ATM","Terez körút 54, 1066 Budapest",NA,NA
"5353","Euronet Banktechikai Kft. - ATM","Király utca 8-10, 1061 Budapest",NA,NA
"5354","Euronet Banktechikai Kft. - ATM","Ferenciek tere 7-8, 1053 Budapest",NA,NA
"5355","OTP Bank Nyrt. - ATM","Ady E. utca 24, 2000 Szentendre",NA,NA
"5356","Oberbank AG Mo-i Fióktelep - Fiók","Váci út 1-3., 1062 Budapest",NA,NA
"5357","Oberbank AG Mo-i Fióktelep - ATM","Váci út 1-3. C torony, 1062 Budapest",NA,NA
"5358","Euronet Banktechikai Kft. - ATM","Hajos utca 25, 1065 Budapest",NA,NA
"5359","Euronet Banktechikai Kft. - ATM","Vaci utca 67, 1061 Budapest",NA,NA
"5360","Euronet Banktechikai Kft. - ATM","Jókai utca 28, 1066 Budapest",NA,NA
"5361","Euronet Banktechikai Kft. - ATM","Lázár utca 16, 1065 Budapest",NA,NA
"5362","OTP Bank Nyrt. - Fiók","Váci út 1-3, 1062 Budapest",NA,NA
"5363","Euronet Banktechikai Kft. - ATM","Dunakorzo - 4, 2000 Szentendre",NA,NA
"5364","Erste Bank Hungary Zrt. - ATM","Váci út 1-3., 1062 Budapest",NA,NA
"5365","MKB Zrt. - Fiók","Váci út 1-3, 1062 Budapest",NA,NA
"5366","MKB Zrt. - ATM","Váci út 1-3, 1062 Budapest",NA,NA
"5367","Erste Bank Hungary Zrt. - Fiók","Váci út 1-3, 1062 Budapest",NA,NA
"5368","Magyar Posta Zrt. - Fiók","Teréz körút 51., 1062 Budapest",NA,NA
"5369","Euronet Banktechikai Kft. - ATM","Kossuth Lajos utca 2, 1053 Budapest",NA,NA
"5370","Euronet Banktechikai Kft. - ATM","Irányi utca 25, 1056 Budapest",NA,NA
"5371","Erste Bank Hungary Zrt. - ATM","Teréz körút 51., 1062 Budapest",NA,NA
"5372","Euronet Banktechikai Kft. - ATM","Terez körút 56, 1066 Budapest",NA,NA
"5373","Magyar Posta Zrt. - Fiók","Irinyi József utca 38., 1117 Budapest",NA,NA
"5374","UniCredit Bank Zrt. - ATM","Váci út 20, 1132 Budapest",NA,NA
"5375","Citibank Europe plc. Fióktelepe - Fiók","Váci út 1-3, 1062 Budapest",NA,NA
"5376","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5377","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5378","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5379","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5380","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5381","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5382","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5383","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5384","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5385","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5386","OTP Bank Nyrt. - ATM","Váci út 3, 1062 Budapest",NA,NA
"5387","OTP Bank Nyrt. - ATM","Visegrádi utca 49, 1132 Budapest",NA,NA
"5388","Euronet Banktechikai Kft. - ATM","Király utca 1/d, 1075 Budapest",NA,NA
"5389","OTP Bank Nyrt. - ATM","Stoczek József utca 1-3, 1111 Budapest",NA,NA
"5390","Erste Bank Hungary Zrt. - Fiók","Népfürdő utca 24-26, 1138 Budapest",NA,NA
"5391","Euronet Banktechikai Kft. - ATM","Váci út 1-3, 1062 Budapest",NA,NA
"5392","Euronet Banktechikai Kft. - ATM","Kiraly utca 6, 1061 Budapest",NA,NA
"5393","Euronet Banktechikai Kft. - ATM","Kiraly utca 6, 1061 Budapest",NA,NA
"5394","Erste Bank Hungary Zrt. - ATM","Kossuth Lajos utca 2/a., 1053 Budapest",NA,NA
"5395","Euronet Banktechikai Kft. - ATM","Karoly körút 21, 1075 Budapest",NA,NA
"5396","Euronet Banktechikai Kft. - ATM","Váci utca 54, 1054 Budapest",NA,NA
"5397","Euronet Banktechikai Kft. - ATM","Kiss Erső utca 1, 8621 Zamárdi",NA,NA
"5398","FHB Bank Zrt - Fiók","Radnóti Miklós utca 1, 1137 Budapest",NA,NA
"5399","Dunakanyar Tksz. - ATM","Kossuth Lajos utca 22, 2000 Szentendre",NA,NA
"5400","Dunakanyar Tksz. - Fiók","Kisfaludy u. 2, 2001 Szentendre",NA,NA
"5401","K&H Bank Zrt. - Fiók","Károly körút 17-19, 1075 Budapest",NA,NA
"5402","K&H Bank Zrt. - ATM","Károly körút 17-19., 1075 Budapest",NA,NA
"5403","OTP Bank Nyrt. - ATM","Budafoki út 103-107, 1117 Budapest",NA,NA
"5404","Erste Bank Hungary Zrt. - ATM","Népfürdő utca 24-26., 1138 Budapest",NA,NA
"5405","Euronet Banktechikai Kft. - ATM","Belgrád rakpart 6-8, 1056 Budapest",NA,NA
"5406","CIB Bank Zrt. - Fiók","Váci út 1-3., 1062 Budapest",NA,NA
"5407","OTP Bank Nyrt. - Fiók","Andrássy út 6, 1061 Budapest",NA,NA
"5408","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 9., 2648 Patak",NA,NA
"5409","Magyar Posta Zrt. - Fiók","Kossuth Lajos utca 23-25., 2000 Szentendre",NA,NA
"5410","OTP Bank Nyrt. - ATM","Andrássy út 6, 1061 Budapest",NA,NA
"5411","Raiffeisen Bank Zrt. - Fiók","Váci út 1-3, 1062 Budapest",NA,NA
"5412","Raiffeisen Bank Zrt. - ATM","Váci út 1-3, 1062 Budapest",NA,NA
"5413","FHB Bank Zrt - ATM","Váci út 20, 1132 Budapest",NA,NA
"5414","FHB Bank Zrt - Fiók","Váci út 20, 1132 Budapest",NA,NA
"5415","Euronet Banktechikai Kft. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5416","Euronet Banktechikai Kft. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5417","Euronet Banktechikai Kft. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5418","Euronet Banktechikai Kft. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5419","UniCredit Bank Zrt. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5420","UniCredit Bank Zrt. - Fiók","Ferenciek tere 2., 1053 Budapest",NA,NA
"5421","UniCredit Bank Zrt. - ATM","Ferenciek tere 2, 1053 Budapest",NA,NA
"5422","Euronet Banktechikai Kft. - ATM","Nyáry Pál utca 4, 1056 Budapest",NA,NA
"5423","Raiffeisen Bank Zrt. - Fiók","Teréz körút 62, 1066 Budapest",NA,NA
"5424","Raiffeisen Bank Zrt. - ATM","Teréz körút 62, 1066 Budapest",NA,NA
"5425","OTP Bank Nyrt. - ATM","Károly körút 25, 1052 Budapest",NA,NA
"5426","Euronet Banktechikai Kft. - ATM","Terez körút 55, 1062 Budapest",NA,NA
"5427","Euronet Banktechikai Kft. - ATM","Terez körút 55, 1062 Budapest",NA,NA
"5428","OTP Bank Nyrt. - Fiók","Károly körút 25, 1075 Budapest",NA,NA
"5429","Euronet Banktechikai Kft. - ATM","Varoshaz utca 14, 1052 Budapest",NA,NA
"5430","OTP Bank Nyrt. - ATM","Dumtsa J. utca 6, 2000 Szentendre",NA,NA
"5431","MKB Zrt. - ATM","Kossuth Lajos utca 10, 2000 Szentendre",NA,NA
"5432","MKB Zrt. - Fiók","Kossuth Lajos utca 10, 2000 Szentendre",NA,NA
"5433","CENTRÁL TAKARÉK Szövetkezet - Fiók","Kossuth út 9, 2648 Patak",NA,NA
"5434","Banif Plus Bank Zrt. - Fiók","Népfürdő utca 22 fsz, 1138 Budapest",NA,NA
"5435","OTP Bank Nyrt. - ATM","Népfürdő utca 22, 1138 Budapest",NA,NA
"5436","OTP Bank Nyrt. - ATM","Dunakanyar krt. 2, 2000 Szentendre",NA,NA
"5437","OTP Bank Nyrt. - Fiók","Dumtsa Jenő utca 6, 2000 Szentendre",NA,NA
"5438","Euronet Banktechikai Kft. - ATM","Ferenciek tere 10, 1053 Budapest",NA,NA
"5439","Euronet Banktechikai Kft. - ATM","Ferenciek tere 10, 1053 Budapest",NA,NA
"5440","Euronet Banktechikai Kft. - ATM","Petőfi Sándor utca 3, 1052 Budapest",NA,NA
"5441","Euronet Banktechikai Kft. - ATM","Anker köz 1-3, 1061 Budapest",NA,NA
"5442","Euronet Banktechikai Kft. - ATM","Anker köz 1-3, 1061 Budapest",NA,NA
"5443","MKB Zrt. - ATM","Veres Pálné utca 2, 1053 Budapest",NA,NA
"5444","OTP Bank Nyrt. - Fiók","Ferenciek tere 11, 1053 Budapest",NA,NA
"5445","Euronet Banktechikai Kft. - ATM","Nagymező utca 47, 1065 Budapest",NA,NA
"5446","Euronet Banktechikai Kft. - ATM","Váci út 8, 1132 Budapest",NA,NA
"5447","Euronet Banktechikai Kft. - ATM","Petőfi Sándor utca 5-7, 1052 Budapest",NA,NA
"5448","OTP Bank Nyrt. - ATM","Hengermalom utca 19-21, 1117 Budapest",NA,NA
"5449","UniCredit Bank Zrt. - ATM","Hengermalom utca 19-21 fsz., 1117 Budapest",NA,NA
"5450","Magyar Posta Zrt. - Fiók","Hengermalom út 19-21., 1117 Budapest",NA,NA
"5451","OTP Bank Nyrt. - Fiók","Szent Gellért tér 3, 1111 Budapest",NA,NA
"5452","Raiffeisen Bank Zrt. - ATM","Andrássy út 1, 1061 Budapest",NA,NA
"5453","Raiffeisen Bank Zrt. - Fiók","Andrássy út 1, 1061 Budapest",NA,NA
"5454","OTP Bank Nyrt. - Fiók","Népfürdő utca 22, 1138 Budapest",NA,NA
"5455","Euronet Banktechikai Kft. - ATM","Duna utca 3, 1056 Budapest",NA,NA
"5456","BUDAPEST Bank Zrt. - ATM","Bajcsy Zsilinszky út 5., 1065 Budapest",NA,NA
"5457","BUDAPEST Bank Zrt. - Fiók","Bajcsy-Zsilinszky út 5., 1065 Budapest",NA,NA
"5458","Euronet Banktechikai Kft. - ATM","Duna utca 3, 1056 Budapest",NA,NA
"5459","Euronet Banktechikai Kft. - ATM","Szent Gellért tér 3, 1111 Budapest",NA,NA
"5460","OTP Bank Nyrt. - ATM","Szt. Gellért tér 3, 1111 Budapest",NA,NA
"5461","K&H Bank Zrt. - ATM","Fő tér 10., 2000 Szentendre",NA,NA
"5462","K&H Bank Zrt. - Fiók","Fő tér 10, 2000 Szentendre",NA,NA
"5463","CIB Bank Zrt. - ATM","Bajcsy-Zsilinszky Endre út 5-7., 1065 Budapest",NA,NA
"5464","OTP Bank Nyrt. - ATM","Budafoki út 79, 1117 Budapest",NA,NA
"5465","OTP Bank Nyrt. - ATM","Ferenciek tere 11, 1053 Budapest",NA,NA
"5466","OTP Bank Nyrt. - ATM","Ferenciek tere 11, 1053 Budapest",NA,NA
"5467","MKB Zrt. - Fiók","Váci utca 38, 1056 Budapest",NA,NA
"5468","MKB Zrt. - ATM","Váci utca 38, 1056 Budapest",NA,NA
"5469","Magyar Posta Zrt. - Fiók","Fő tér 15., 2000 Szentendre",NA,NA
"5470","K&H Bank Zrt. - ATM","Városház utca 9-11., 1052 Budapest",NA,NA
"5471","OTP Bank Nyrt. - Fiók","Bajcsy-Zsilinszky út 24, 1051 Budapest",NA,NA
"5472","OTP Bank Nyrt. - Fiók","Nyugati tér 9, 1055 Budapest",NA,NA
"5473","Euronet Banktechikai Kft. - ATM","Haris köz -, 1052 Budapest",NA,NA
"5474","Pátria Takarék - ATM","Bajcsy-Zsilinszky út 37., 1065 Budapest",NA,NA
"5475","Pátria Takarék - Fiók","Bajcsy-Zsilinszky út 37., 1054 Budapest",NA,NA
"5476","Magyar Posta Zrt. - Fiók","Bajcsy-Zsilinszky út 16., 1051 Budapest",NA,NA
"5477","CIB Bank Zrt. - Fiók","Fő tér 14., 2000 Szentendre",NA,NA
"5478","CIB Bank Zrt. - ATM","Fő tér 14., 2000 Szentendre",NA,NA
"5479","BUDAPEST Bank Zrt. - ATM","Nyugati tér 4-5., 1132 Budapest",NA,NA
"5480","BUDAPEST Bank Zrt. - ATM","Nyugati tér 4-5., 1132 Budapest",NA,NA
"5481","BUDAPEST Bank Zrt. - Fiók","Nyugati tér 4-5., 1132 Budapest",NA,NA
"5482","BUDAPEST Bank Zrt. - Fiók","Losonczi utca 1., 2310 Szigetszentmiklós",NA,NA
"5483","BUDAPEST Bank Zrt. - ATM","Losonczi utca 1., 2310 Szigetszentmiklós",NA,NA
"5484","Euronet Banktechikai Kft. - ATM","Kigyo utca 5, 1052 Budapest",NA,NA
"5485","Euronet Banktechikai Kft. - ATM","Erzsebet tér -, 1051 Budapest",NA,NA
"5486","Euronet Banktechikai Kft. - ATM","Vaci utca 10, 1052 Budapest",NA,NA
"5487","SOPRON BANK Zrt. - Fiók","Bajcsy-Zsilinszky út 12, 1051 Budapest",NA,NA
"5488","SOPRON BANK Zrt. - ATM","Bajcsy-Zs. u. 12 fsz, 1051 Budapest",NA,NA
"5489","Euronet Banktechikai Kft. - ATM","Petőfi Sándor utca 12, 1052 Budapest",NA,NA
"5490","Erste Bank Hungary Zrt. - ATM","Párisi utca 3., 1052 Budapest",NA,NA
"5491","Euronet Banktechikai Kft. - ATM","Arany János utca , 1054 Budapest",NA,NA
"5492","Euronet Banktechikai Kft. - ATM","Bajcsy-Zsilinszky út 20, 1051 Budapest",NA,NA
"5493","Erste Bank Hungary Zrt. - Fiók","Párizsi utca 3, 1052 Budapest",NA,NA
"5494","MKB Zrt. - Fiók","Nyugati tér 5, 1132 Budapest",NA,NA
"5495","MKB Zrt. - ATM","Nyugati tér 5, 1132 Budapest",NA,NA
"5496","Magyar Posta Zrt. - Fiók","Hősök tere 6., 2021 Tahitótfalu",NA,NA
"5497","Euronet Banktechikai Kft. - ATM","Szent Gellért tér 1, 1111 Budapest",NA,NA
"5498","Euronet Banktechikai Kft. - ATM","Süto utca 2, 1052 Budapest",NA,NA
"5499","CIB Bank Zrt. - Fiók","Bajcsy-Zsilinszky út 5-7., 1065 Budapest",NA,NA
"5500","KDB Bank Európa Zrt. - Fiók","Bajcsy-Zsilinszky út 42-46, 1054 Budapest",NA,NA
"5501","KDB Bank Európa Zrt. - ATM","Bajcsy-Zsilinszky út 42-46, 1054 Budapest",NA,NA
"5502","KDB Bank Európa Zrt. - ATM","Bajcsy-Zsilinszky út 42-46, 1054 Budapest",NA,NA
"5503","Erste Bank Hungary Zrt. - Fiók","Bajcsy-Zsilinszky út 74, 1055 Budapest",NA,NA
"5504","Erste Bank Hungary Zrt. - ATM","Bajcsy-Zsilinszky út 74., 1055 Budapest",NA,NA
"5505","Euronet Banktechikai Kft. - ATM","Kígyó utca 2, 1052 Budapest",NA,NA
"5506","Euronet Banktechikai Kft. - ATM","Kígyó utca 2, 1052 Budapest",NA,NA
"5507","Magyar Posta Zrt. - Fiók","Szent Erzsébet tér 1., 2310 Szigetszentmiklós",NA,NA
"5508","Euronet Banktechikai Kft. - ATM","Szabadsajto utca 6, 1056 Budapest",NA,NA
"5509","Polgári Bank Zrt. - Fiók","Tököli u. 19/B, 2310 Szigetszentmiklós",NA,NA
"5510","Polgári Bank Zrt. - ATM","Tököli u. 19/a., 2310 Szigetszentmiklós",NA,NA
"5511","OTP Bank Nyrt. - ATM","DEÁK TÉR tér BKV pavilon, 1052 Budapest",NA,NA
"5512","Euronet Banktechikai Kft. - ATM","Belgrád rakpart , 1056 Budapest",NA,NA
"5513","OTP Bank Nyrt. - ATM","Ifjúság útja 17, 2310 Szigetszentmiklós",NA,NA
"5514","OTP Bank Nyrt. - ATM","Dózsa György utca 12, 2000 Szentendre",NA,NA
"5515","Sberbank Magyarország Zrt - ATM","Fehérhajó utca 5, 1052 Budapest",NA,NA
"5516","Sberbank Magyarország Zrt - Fiók","Fehérhajó utca 5., 1052 Budapest",NA,NA
"5517","OTP Bank Nyrt. - ATM","Napfény utca 10, 1089 Budapest",NA,NA
"5518","Euronet Banktechikai Kft. - ATM","Kigyo utca 2, 1052 Budapest",NA,NA
"5519","Raiffeisen Bank Zrt. - ATM","Vak Bottyán utca 18, 2310 Szigetszentmiklós",NA,NA
"5520","Raiffeisen Bank Zrt. - Fiók","Vak Bottyán utca 18, 2310 Szigetszentmiklós",NA,NA
"5521","OTP Bank Nyrt. - ATM","Nyugati tér 9, 1055 Budapest",NA,NA
"5522","OTP Bank Nyrt. - ATM","Nyugati tér 9, 1055 Budapest",NA,NA
"5523","OTP Bank Nyrt. - ATM","Nyugati tér 9, 1055 Budapest",NA,NA
"5524","K&H Bank Zrt. - Fiók","Nyugati tér 9., 1055 Budapest",NA,NA
"5525","K&H Bank Zrt. - ATM","Nyugati tér 9, 1055 Budapest",NA,NA
"5526","Euronet Banktechikai Kft. - ATM","Marcius 15. tér 7, 1056 Budapest",NA,NA
"5527","K&H Bank Zrt. - Fiók","József Attila utca 24, 1051 Budapest",NA,NA
"5528","K&H Bank Zrt. - ATM","József Attila utca 24., 1051 Budapest",NA,NA
"5529","MagNet Bank Zrt. - ATM","Bartók Béla út 34., 1111 Budapest",NA,NA
"5530","MagNet Bank Zrt. - Fiók","Bartók Béla út 34., 1111 Budapest",NA,NA
